dataset_label,department_label,chunk_id,course_code,title,section,chunk_index,text,source_file
maths,maths,166,MATH 2P95,Mathematics and Music,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P95 - Mathematics and Music Section: MATHEMATICS COURSES Description: Scales and temperaments, history of the connections between mathematics and music, set theory in atonal music, group theory applied to composition and analysis, enumeration of rhythmic canons, measurement of melodic similarity using metrics, topics in mathematical music theory, applications of statistics to composition and analysis. Prerequisites: one of MATH 1P01, 1P02 , 1P05 , 1P06 , 1P97 ; Delivery: Lectures, 3 hours per week; lab/tutorial 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,167,MATH 1P11,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 or permission of the instructor. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,168,MATH 2P96,Mathematical Methods in Physics,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P96 - Mathematical Methods in Physics Section: MATHEMATICS COURSES Description: Topics in mathematics used in Physics and Engineering . Vector algebra and calculus; matrix algebra; algebra of complex numbers; Fourier and Laplace transforms. Restrictions: not open to Mathematics (single or combined) majors. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,169,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,170,MATH 1P02,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P02 - or Section: MATHEMATICS COURSES Description: 1P06 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,171,MATH 2P03,", or permission of the instructor.",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - , or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,172,MATH 2P97,Problem Solving,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P97 - Problem Solving Section: MATHEMATICS COURSES Description: Solving mathematical problems using insight and creative thinking. Topics may include pigeonhole principle, finite and countable sets, probability theory, congruences and divisibility, polynomials, generating functions, inequalities, limits, geometry, and mathematical games. Prerequisites: MATH 1P01 or 1P05 ; Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,173,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,174,MATH 2P92,(,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P92 - ( Section: MATHEMATICS COURSES Description: 2P71 ) or MATH /,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,175,STAT 2P81,or permission of instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: STAT 2P81 - or permission of instructor. Section: MATHEMATICS COURSES Notes: recommended to students wishing to participate in mathematical problem solving competitions. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,176,MATH 3P03,Real Analysis,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P03 - Real Analysis Section: MATHEMATICS COURSES Description: Approximation of functions by algebraic and trigonometric polynomials (Taylor and Fourier series); Weierstrass approximation theorem; Riemann integral of functions on R n , the Riemann-Stieltjes integral on R; improper integrals; Fourier transforms. Delivery: Lectures, 3 hours per week; tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,177,MATH 2P04,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P04 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,178,MATH 3P04,Complex Analysis,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P04 - Complex Analysis Section: MATHEMATICS COURSES Description: Algebra and geometry of complex numbers, complex functions and their derivatives; analytic functions; harmonic functions; complex exponential and trigonometric functions and their inverses; contour integration; Cauchy's theorem and its consequences; Taylor and Laurent series; residues. Delivery: Lectures, 3 hours per week; tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,179,MATH 2P03,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,180,MATH 3P06,Vector Calculus and Differential Geometry,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P06 - Vector Calculus and Differential Geometry Section: MATHEMATICS COURSES Description: Vector fields, vector algebra, vector calculus; gradient, curl and divergence. Polar, cylindrical and spherical coordinates. Green's, Stokes' and divergence theorems. Introduction to differential geometry of surfaces. Topics may include differential forms, exterior calculus, frames, Gauss-Bonnet theorem. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,181,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,182,MATH 1P12,;,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P12 - ; Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,183,MATH 2P03,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,184,MATH 3P08,Advanced Differential Equations,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P08 - Advanced Differential Equations Section: MATHEMATICS COURSES Description: Sturm-Liouville theory for linear second-order differential equations. Series expansions by orthogonal functions.Fourier series;Hermite and Laguerre polynomials; Legendre functions and spherical harmonics.Emphasis on applications to physical science,including the harmonic oscillator,hydrogen atom,Schrodinger equation and electromagnetic waves. Use of Maple for graphing. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,185,MATH 2P08,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P08 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,186,MATH 3P09,Partial Differential Equations,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P09 - Partial Differential Equations Section: MATHEMATICS COURSES Description: Survey of linear and nonlinear partial differential equations. Analytical solution methods. Existence and uniqueness theorems, variational principles, symmetries, and conservation laws. Emphasis on applications to physical sciences. Use of Maple. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,187,MATH 2P08,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P08 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,188,MATH 3P12,Applied Algebra,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P12 - Applied Algebra Section: MATHEMATICS COURSES Description: Group theory with applications. Topics include modular arithmetic, symmetry groups and the dihedral groups, subgroups, cyclic groups, permutation groups, group isomorphism, Burnside's theorem, cosets and Lagrange's theorem, direct products and cryptography, normal subgroups and factor groups. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,189,MATH 2P12,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P12 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,190,MATH 3P13,Abstract Algebra,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P13 - Abstract Algebra Section: MATHEMATICS COURSES Description: Further topics in group theory: homomorphisms and isomorphism theorems, structure of finite abelian groups. Rings and ideals; polynomial rings; quotient rings. Division rings and fields; field extensions; finite fields; constructability. Delivery: Lectures, 3 hours per week; lab/tutorial 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,191,MATH 3P12,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P12 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,192,MATH 3P23,Great Moments in Mathematics I,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P23 - Great Moments in Mathematics I Section: MATHEMATICS COURSES Description: Triumphs in mathematical thinking emphasizing many cultures up to 1000 AD. Analytical understanding of mathematical problems from the past, referencing the stories and times behind the people who solved them. Matching wits with great mathematicians by solving problems and developing activities related to their discoveries. Prerequisites: one MATH or STAT credit. Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in Delivery: Lectures, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,193,MATH 2P93,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P93 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,194,MATH 3P30,Introduction to Actuarial Modeling,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P30 - Introduction to Actuarial Modeling Section: MATHEMATICS COURSES Description: Introduction to long-term insurance coverages (life insurance, annuities, pensions); survival models and life tables; life insurance benefits; life annuities. Introduction to short-term insurance coverages (property and casualty insurance); frequency and severity distributions; aggregate claim models; parametric and nonparametric estimations. Delivery: Lecture, 3 hours per week; Lab/Tutorial 1 hour per week",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,195,MATH 2P75,", one of",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P75 - , one of Section: MATHEMATICS COURSES",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,196,MATH 1P98,and,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P98 - and Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,197,MATH 2P81,", or permission by the instructor.",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P81 - , or permission by the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,198,MATH 3P40,Mathematics Integrated with Computers and Applications III,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P40 - Mathematics Integrated with Computers and Applications III Section: MATHEMATICS COURSES Description: Concepts and programming of contemporary models and simulations used in mathematics and sciences. Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,199,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,200,MATH 2P03,.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - . Section: MATHEMATICS COURSES Notes: students will develop a final project in their own discipline. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,201,MATH 2F40,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2F40 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,202,MATH 3P41,Visual and Interactive Mathematics Through Programming,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P41 - Visual and Interactive Mathematics Through Programming Section: MATHEMATICS COURSES Description: Techniques in the visual representation of mathematical data and the interactive presentation of mathematical ideas by use of programming technology. Topics may include modelling and simulation, visualization of real world data, interactive learning environments, and related key issues in school education. Restrictions: open to MATH (Honours) BSc/BEd (Intermediate/Senior) majors and MATH (Honours) with concentration in Mathematics Education. Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,203,MATH 1P02,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P02 - or Section: MATHEMATICS COURSES Description: 1P06 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,204,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,205,MATH 2P40,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P40 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: mathematics majors may register. Students in other programs will require permission of the Department. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Completion of this course will replace previous assigned grade and credit obtained in",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,206,MATH 2F40,.,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2F40 - . Section: MATHEMATICS COURSES,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,207,MATH 3P51,Applied Mathematics with Maple,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P51 - Applied Mathematics with Maple Section: MATHEMATICS COURSES Description: Blending mathematical concepts with computations and visualization in Maple. Modelling of physical flows, waves and vibrations. Animation of the heat equation and wave equation; applications including vibrations of rectangular and circular drums, heat flow and diffusion, sound waves. Eigenfunctions and convergence theorems for Fourier eigenfunction series. Approximations, Gibbs phenomena, and asymptotic error analysis using Maple. Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,208,MATH 2P03,and,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P03 - and Section: MATHEMATICS COURSES Description: 2P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,209,MATH 2P08,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P08 - or Section: MATHEMATICS COURSES Description: 2P40 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,210,MATH 3P52,Partial Differential Equations in C++,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P52 - Partial Differential Equations in C++ Section: MATHEMATICS COURSES Description: Analytic solution of first order PDEs (characteristic ODE systems and their analytic solution) and the numerical solution of first and second order PDEs (discretization, derivation and comparison of different finite difference equations, stability analysis, boundary conditions), the syntax of the C++ programming language, projects in C++ solving PDEs numerically. Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,211,MATH 2P03,and,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P03 - and Section: MATHEMATICS COURSES Description: 2P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,212,MATH 2P08,or,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P08 - or Section: MATHEMATICS COURSES Description: 2P40 . Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,213,MATH 3P60,Numerical Methods,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P60 - Numerical Methods Section: MATHEMATICS COURSES Description: Survey of computational methods and algorithms; basic concepts (algorithm, computational cost, convergence, stability); roots of functions; linear systems; numerical integration and differentiation; Runge-Kutta method for ordinary differential equations; finite-difference method for partial differential equations; fast Fourier transform; Monte Carlo methods. Implementation of numerical algorithms in a scientific programming language. Delivery: Lectures, 3 hours per week; lab, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,214,MATH 1P02,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P02 - or Section: MATHEMATICS COURSES Description: 1P06 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,215,MATH 1P11,or,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 1P11 - or Section: MATHEMATICS COURSES Description: 1P12 ;,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,216,MATH 2P12,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P12 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,217,MATH 3P72,Continuous Optimization,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P72 - Continuous Optimization Section: MATHEMATICS COURSES Description: Problems and methods in non-linear optimization. Classical optimization in R n : inequality constraints, Lagrangian, duality, convexity. Non-linear programming. Search methods for unconstrained optimization. Gradient methods for unconstrained optimization. Constrained optimization. Dynamic programming. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,218,MATH 2P03,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P03 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,219,MATH 3P75,Theory of Financial Mathematics,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P75 - Theory of Financial Mathematics Section: MATHEMATICS COURSES Description: Mathematical models arising in modern investment practices. Compound interest, annuities, the time-value of money, Markowitz portfolio theory, efficient frontier, random walks, Brownian processes, future contracts, European and American options, and put-call parity. Introduction to Black-Scholes. Prerequisites: MATH / Delivery: Lectures, lab, 4 hours per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,220,STAT 2P82,.,MATHEMATICS COURSES,1,"Dataset: maths Course: STAT 2P82 - . Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,221,MATH 3P91,Mathematics at the Junior/Intermediate/Senior Level,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P91 - Mathematics at the Junior/Intermediate/Senior Level Section: MATHEMATICS COURSES Description: A treatment of mathematics and its teaching and learning at the junior, intermediate and senior levels. A major portion of the course will involve directed projects. Prerequisites: three MATH credits. Restrictions: open to MATH (Honours) BSc/BEd (Intermediate/Senior) majors, Elementary and Secondary Teaching Mathematics minors with a minimum of 9.0 overall credits. Notes: Mathematics Integrated with Computers and Applications with a Concentration in Mathematics Education may register. Contact Department. Students in other programs will require permission of the Department. This course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. Delivery: Lectures, seminar,",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,222,MATH 3P91,Mathematics at the Junior/Intermediate/Senior Level,MATHEMATICS COURSES,2,4 hours per week.,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,223,MATH 3P94,"Symmetry Groups, Matrix Representations and Applications",MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 3P94 - Symmetry Groups, Matrix Representations and Applications Section: MATHEMATICS COURSES Description: Symmetry groups, their invariants and matrix representations. Permutation groups, rotation groups. Representations of discrete and continuous groups by linear transformations (matrices). General properties and constructions of group representations. Representations of specific groups. Lie groups and Lie algebras. Applications in various areas of Mathematics and Theoretical Physics .",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,224,MATH 2P12,or permission of the instructor.,MATHEMATICS COURSES,1,"Dataset: maths Course: MATH 2P12 - or permission of the instructor. Section: MATHEMATICS COURSES Notes: this course may be offered in multiple modes of delivery. The method of delivery will be listed on the academic timetable, in the applicable term. *MATH 3P95 Introduction to Mathematical Physics (also offered as PHYS 3P95 ) Topics may include Calculus of variations, Lagrangian and Hamiltonian mechanics, field theory, differential forms, vector and polyvector fields, tensor fields, Lie derivative, connection, Riemannian metric, Lie groups and algebras, manifolds, and mathematical ideas of quantum mechanics. Applications to theoretical physics. Delivery: Lectures, 3 hours per week; lab/tutorial, 1 hour per week.",2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
maths,maths,225,MATH 2P03,and,MATHEMATICS COURSES,1,Dataset: maths Course: MATH 2P03 - and Section: MATHEMATICS COURSES Description: 2P08 .,2024-2025-Undergraduate-Calendar-Mathematics-and-Statistics.html
